merchant,period,churn_predicted,churn_probability
521d634ec5,2034-10,0,0.19
521ff7c5a6,2034-12,0,0.0
5222776ed3,2034-10,1,0.51
5229ca4d0d,2034-12,0,0.07
522ada4702,2034-12,1,0.63
523aebe03a,2034-11,0,0.29
5244b81e3c,2034-11,1,0.55
524cc54996,2034-12,0,0.02
524efc3692,2034-12,0,0.01
5260505912,2034-12,1,0.38
526e000e3b,2034-11,1,0.53
5289cfb252,2034-12,0,0.01
528ca90573,2034-12,0,0.0
528f8567d2,2034-12,0,0.09
5291a72e30,2034-12,1,0.38
5295f8a39d,2034-12,0,0.25
52a1a05c5c,2034-12,0,0.1
52a7aba0c2,2034-12,0,0.1
52be90e1b8,2034-12,0,0.03
52bf42f50b,2034-12,0,0.07
52bfa6f933,2034-12,0,0.02
52c8195d2f,2034-12,1,0.89
52cc3309ab,2034-12,0,0.11
52ccc7cdd9,2034-12,0,0.11
52cfc0772e,2034-11,1,0.51
52d7a23902,2034-12,0,0.1
52dae0a1a6,2034-12,0,0.04
52eb46da82,2034-12,0,0.09
52fe0efa2f,2034-11,0,0.15
5318c9fc9b,2034-12,1,0.86
53214b1f91,2034-10,1,0.45
532c9ffa9f,2034-11,1,0.57
532eb4ac4a,2034-11,0,0.11
5330044a63,2034-12,0,0.0
533b28d45c,2034-12,0,0.01
534ce11364,2034-12,1,0.55
534d7ec296,2034-11,1,0.38
535aae38aa,2034-12,0,0.01
53652b418a,2034-10,1,0.75
536bc965cc,2034-11,1,0.82
536c68cd1f,2034-11,1,0.65
536dc80e30,2034-12,0,0.24
537e6b18af,2034-12,0,0.01
537f746488,2034-12,1,0.38
538e54693e,2034-12,0,0.01
539022ef13,2034-11,1,0.75
539847dd6a,2034-12,0,0.03
53a845a6af,2034-11,1,0.67
53a89dc169,2034-12,1,0.36
53ae4e8756,2034-12,0,0.0
53b3fbeae2,2034-12,0,0.0
53b4ad47b4,2034-12,1,0.36
53bd7913a4,2034-12,0,0.15
53cbaaddf1,2034-12,0,0.01
53d89ae21f,2034-12,0,0.31
53dab1b8b6,2034-12,0,0.01
53e26ee5b4,2034-12,1,0.88
53e64ad224,2034-12,0,0.02
53f70db0b1,2034-12,1,0.57
53f8e22e4c,2034-12,0,0.29
5425bbc394,2034-12,0,0.07
5427e78f67,2034-12,0,0.1
542c4fed11,2034-12,0,0.15
543b81c8c9,2034-12,0,0.08
54443fdd8c,2034-12,0,0.34
5444da57c7,2034-12,1,0.46
54558d46c9,2034-12,0,0.01
545c07a360,2034-10,1,0.65
546247a23d,2034-12,0,0.01
5477e3ae4d,2034-12,0,0.04
54828e42fd,2034-10,0,0.04
548cfb5945,2034-12,1,0.64
54970468a0,2034-12,0,0.02
5498cd1983,2034-12,0,0.02
54a0524287,2034-12,0,0.06
54a54eefc1,2034-12,0,0.09
54aad251c5,2034-12,1,0.38
54af297e54,2034-12,1,0.44
54c20f069a,2034-12,0,0.24
54c464b410,2034-10,1,0.69
54fbffef25,2034-12,1,0.43
54fc3250cf,2034-10,1,0.43
550595c5d1,2034-12,0,0.06
5506ecaca7,2034-12,0,0.03
55089f6c1d,2034-11,1,0.43
550e5386d3,2034-11,0,0.13
5512666181,2034-12,0,0.32
551c3c0dc2,2034-12,0,0.26
551de20dd9,2034-12,0,0.11
551f6cef1e,2034-12,0,0.0
55244515a3,2034-12,0,0.01
5544768a46,2034-12,0,0.15
5546e8d6cc,2034-12,1,0.75
554961bb82,2034-12,0,0.13
554a9ad55b,2034-12,0,0.01
554eea333b,2034-12,0,0.13
55548c1c2a,2034-12,0,0.26
5562be6324,2034-12,0,0.01
55696d041f,2034-12,1,0.47
5581d3a6e9,2034-12,0,0.28
55935d25c9,2034-11,0,0.34
559c07391b,2034-10,1,0.37
55a3a0ef6b,2034-12,1,0.7
55a88164ab,2034-11,0,0.22
55b41e406c,2034-12,1,0.47
55c30b1e3f,2034-10,0,0.35
55c4b29c55,2034-10,0,0.23
55d5f2fdde,2034-12,0,0.07
55e9af1cde,2034-12,0,0.01
55ec13019e,2034-12,0,0.02
55ecef7fb8,2034-11,1,0.39
55fe56690f,2034-12,0,0.0
55feeecab6,2034-10,1,0.56
5608f200cf,2034-12,0,0.01
5615114a9c,2034-11,1,0.55
561908367e,2034-12,0,0.23
563870fb85,2034-12,0,0.08
563ac5191a,2034-12,0,0.01
5648d4d86b,2034-12,0,0.09
565168a338,2034-11,0,0.2
565b05767f,2034-12,1,0.59
5667f39600,2034-12,0,0.19
5668fb748a,2034-12,0,0.31
5672d343fa,2034-12,0,0.13
567597fec6,2034-12,1,0.5
5677f563b2,2034-12,0,0.12
56783381b3,2034-10,0,0.34
56a0628717,2034-12,0,0.17
56a7b77b86,2034-12,0,0.01
56acb3ca68,2034-10,1,0.38
56b2506169,2034-11,0,0.15
56d10d0e33,2034-10,1,0.49
56d20ae055,2034-12,0,0.34
56dbb765bf,2034-11,1,0.61
56dc7bddde,2034-12,0,0.02
56e06138e7,2034-12,0,0.01
56e3388291,2034-12,0,0.04
56f54e8db0,2034-12,1,0.61
56fe805012,2034-10,1,0.42
5707a98230,2034-12,0,0.02
570821a6bf,2034-12,0,0.02
570c021d67,2034-12,0,0.01
5714e86fba,2034-12,0,0.01
57181b67f4,2034-12,0,0.0
571868db9d,2034-12,0,0.06
571b4b2c6f,2034-12,1,0.61
572076828e,2034-12,0,0.04
5729c5e542,2034-12,0,0.04
5735fdd10f,2034-12,0,0.3
5739df7af7,2034-12,0,0.24
573ccf3b56,2034-12,0,0.06
57494916d1,2034-12,0,0.09
57589c56ec,2034-12,1,0.54
57782205ac,2034-12,0,0.01
577c99036d,2034-12,0,0.33
577fada119,2034-12,1,0.56
578cd09f66,2034-10,1,0.39
578e4c7330,2034-10,0,0.05
57942f385b,2034-10,0,0.15
57a71f4bca,2034-12,1,0.65
57b368a0ff,2034-12,1,0.43
57c5110f59,2034-12,1,0.44
57dbedac16,2034-12,1,0.51
57e4ccf9c8,2034-12,0,0.1
57fb666a78,2034-11,1,0.95
57fd9eebf3,2034-12,0,0.03
5801e3d097,2034-12,0,0.14
5808ab5204,2034-12,1,0.5
580db9e7d9,2034-11,0,0.0
581afa8277,2034-12,1,0.41
5825e38c89,2034-12,0,0.15
5826a25142,2034-12,1,0.48
5829a20118,2034-12,0,0.22
582bb4410b,2034-10,1,0.46
5832c0c739,2034-12,0,0.11
5834377d3d,2034-12,1,0.46
584745af84,2034-11,1,0.76
5862cbd24f,2034-11,1,0.49
5877a08896,2034-12,0,0.04
588897f087,2034-11,1,0.64
58a3f95ed3,2034-11,0,0.32
58addec1fa,2034-12,1,0.54
58bf790c3e,2034-12,1,0.73
58d2005f89,2034-12,1,0.72
58d6f6f0eb,2034-11,1,0.37
58db342d2a,2034-12,1,0.75
58e27c4ae5,2034-12,0,0.01
58ed1afaa3,2034-12,0,0.01
58eec4c213,2034-10,1,0.61
58fa888ddd,2034-12,1,0.67
5902d41d54,2034-12,1,0.39
59096ad789,2034-12,0,0.27
590ca4eac0,2034-10,1,0.61
59255b315e,2034-12,0,0.05
592b06c55d,2034-11,1,0.42
592cf3a95e,2034-12,0,0.1
592d8a6acd,2034-10,1,0.52
592f83609e,2034-12,0,0.01
592f85b1f0,2034-12,0,0.13
5968da3156,2034-11,1,0.43
5973d29f69,2034-12,1,0.71
597b941821,2034-12,0,0.15
597d285267,2034-12,0,0.06
59967883af,2034-12,0,0.3
599d079f50,2034-12,0,0.01
599e34c64a,2034-11,0,0.15
59a62facad,2034-12,1,0.84
59a68103d6,2034-12,0,0.07
59adb5bff8,2034-12,0,0.01
59ae775150,2034-12,0,0.02
59b5a466d3,2034-12,0,0.23
59b7428444,2034-12,0,0.02
59b9ede666,2034-12,0,0.27
59bcd5c55e,2034-11,1,0.5
59c800b771,2034-10,0,0.26
59d19ec32d,2034-12,0,0.22
59df608a59,2034-12,0,0.12
59e5488690,2034-12,1,0.37
59f70e31f7,2034-10,1,0.9
5a010fdd2d,2034-12,0,0.18
5a06be5ae6,2034-12,0,0.03
5a06cc1f9d,2034-12,0,0.12
5a0b0e456c,2034-10,0,0.13
5a289b6382,2034-12,0,0.03
5a2cf299ba,2034-10,1,0.57
5a2ded9e6e,2034-12,0,0.03
5a33f6d3db,2034-12,0,0.13
5a37260a15,2034-12,0,0.22
5a3dc18cb6,2034-11,0,0.18
5a3ede373d,2034-12,0,0.0
5a43a44666,2034-12,0,0.04
5a56641742,2034-12,0,0.02
5a656a0128,2034-12,0,0.03
5a6ad7c5d6,2034-11,1,0.72
5a707658c0,2034-10,1,0.68
5a73e51887,2034-11,1,0.37
5a7410d1fe,2034-12,0,0.01
5a7cfebd8a,2034-11,0,0.11
5a86d90ec0,2034-10,0,0.12
5a8f437b43,2034-12,0,0.01
5a90fc9d7b,2034-12,0,0.06
5a922d6b07,2034-10,0,0.05
5aa6c698a2,2034-12,0,0.01
5aaf5bb5b8,2034-12,0,0.27
5ab741062d,2034-12,0,0.13
5abcffdf58,2034-12,0,0.04
5acb7ec952,2034-12,1,0.56
5ad69d6009,2034-12,0,0.27
5ad8d11709,2034-12,0,0.0
5ad98d6d48,2034-10,1,0.5
5adb4ea858,2034-12,0,0.05
5adeffa89c,2034-12,0,0.05
5aeb399fa7,2034-12,0,0.28
5af913130b,2034-11,0,0.19
5b08673729,2034-12,1,0.38
5b0a8f08d2,2034-12,0,0.05
5b1a291bc0,2034-10,0,0.14
5b2135a02b,2034-12,0,0.03
5b304ec683,2034-12,0,0.21
5b591dc35d,2034-12,0,0.0
5b5fd882df,2034-12,0,0.02
5b678aac1c,2034-12,0,0.15
5b69e4984c,2034-12,0,0.07
5b72ba90fd,2034-10,1,0.47
5b86142075,2034-11,1,0.44
5b91938e61,2034-12,0,0.32
5b949e7960,2034-12,0,0.11
5b9c823abb,2034-12,0,0.01
5baa1798e7,2034-11,0,0.19
5bbaad6de0,2034-11,1,0.41
5bc4e8fb0d,2034-10,1,0.65
5bd147708b,2034-10,1,0.42
5bd2e2b75d,2034-11,0,0.03
5bddda9f20,2034-11,1,0.71
5bed08e67d,2034-12,0,0.21
5bf384b7bb,2034-12,1,0.36
5bf82dcb76,2034-12,0,0.12
5bff53a205,2034-12,0,0.15
5c1007f770,2034-12,0,0.02
5c51ae20e2,2034-12,0,0.1
5c573daf9c,2034-10,1,0.6
5c5787e250,2034-12,0,0.05
5c61bf3002,2034-12,0,0.14
5c66da1ffd,2034-12,0,0.04
5c72127330,2034-12,0,0.02
5c7284e710,2034-12,0,0.04
5c750161d0,2034-12,0,0.33
5c7555a7b3,2034-12,0,0.21
5c79c222bd,2034-12,0,0.05
5c81e6559a,2034-12,1,0.73
5c83f09c60,2034-12,0,0.33
5c861b2c08,2034-12,0,0.01
5c8ccd1d30,2034-12,0,0.03
5ca068332c,2034-12,1,0.94
5ca5989f3e,2034-12,0,0.09
5cbab552d0,2034-12,0,0.03
5cbd3dee18,2034-10,0,0.15
5cc3ae7cca,2034-12,0,0.0
5cc6c740ec,2034-12,0,0.14
5cc8f415d9,2034-12,0,0.14
5cc976f4d0,2034-12,0,0.16
5ccd5ab356,2034-12,0,0.01
5ccffe0164,2034-12,0,0.03
5ced28bbee,2034-12,0,0.05
5cf75607f8,2034-11,0,0.18
5d0187bac4,2034-10,0,0.05
5d0c0ad1cf,2034-12,0,0.33
5d134e7daa,2034-12,0,0.0
5d22cdcce5,2034-10,1,0.61
5d38b46725,2034-12,0,0.02
5d3d0398f2,2034-10,0,0.24
5d53fe1499,2034-12,0,0.04
5d57d90478,2034-12,0,0.01
5d5e9517d0,2034-12,0,0.02
5d5ee35112,2034-12,0,0.16
5d8285e9d1,2034-12,1,0.39
5d867043d6,2034-12,0,0.02
5d8737b755,2034-11,1,0.5
5d88127491,2034-12,0,0.0
5d905df782,2034-11,0,0.13
5d9b6c8df3,2034-12,0,0.21
5da98c7722,2034-12,0,0.21
5da9ad5d1d,2034-12,1,0.68
5dbbfcc351,2034-10,1,0.5
5dc25db16a,2034-12,0,0.02
5dc960bf5c,2034-11,1,0.6
5dd4880325,2034-12,0,0.17
5dd615fe10,2034-12,0,0.0
5de0c75d95,2034-10,1,0.65
5de5c0cb48,2034-12,1,0.39
5def80891d,2034-12,0,0.17
5df506cda2,2034-12,0,0.01
5e04897110,2034-11,1,0.41
5e05e50518,2034-12,0,0.03
5e0a464b7f,2034-12,0,0.08
5e2f640ded,2034-12,0,0.27
5e343eaf77,2034-10,1,0.59
5e41936915,2034-11,1,0.51
5e4bc8234a,2034-12,1,0.67
5e4c76b7bb,2034-11,1,0.62
5e698dec2a,2034-12,0,0.22
5e78621a8a,2034-12,1,0.36
5e842c35e8,2034-10,0,0.11
5e8b3d90a0,2034-12,0,0.02
5e8b840fcb,2034-10,0,0.19
5e98d0077c,2034-11,1,0.35
5ea86b0ccb,2034-12,0,0.2
5eaa4d283f,2034-12,1,0.43
5eaaa461ff,2034-12,1,0.41
5eaed7240b,2034-12,0,0.28
5ec383e553,2034-12,0,0.06
5ec6bfbbde,2034-12,0,0.04
5ecc1f6411,2034-12,0,0.25
5edbc38cf4,2034-12,1,0.78
5eddafc4fe,2034-12,0,0.01
5ee1a9c274,2034-11,1,0.41
5ee7607608,2034-12,0,0.08
5ee9b455d2,2034-12,0,0.03
5ef5586ff0,2034-10,0,0.04
5ef5c79235,2034-12,1,0.59
5efe6eef43,2034-12,0,0.22
5effc78001,2034-10,1,0.65
5f013b6a5d,2034-12,0,0.01
5f0a39dbde,2034-11,0,0.21
5f10c6f41d,2034-12,1,0.4
5f1ac4394e,2034-12,0,0.17
5f228c0ef2,2034-11,1,0.7
5f241e870a,2034-12,0,0.21
5f278b1e78,2034-12,0,0.01
5f2d1b324c,2034-12,0,0.23
5f38b2a850,2034-12,0,0.23
5f38c8cdb4,2034-12,0,0.14
5f3e7765f2,2034-12,0,0.05
5f4d00b948,2034-12,0,0.01
5f4ddc8986,2034-12,1,0.55
5f593d34a3,2034-10,0,0.18
5f62f5a82a,2034-11,0,0.08
5f66b4a6fb,2034-12,1,0.45
5f6c2995f7,2034-12,0,0.06
5f846b812c,2034-12,0,0.15
5f8addce3e,2034-12,0,0.1
5f912c7f19,2034-12,0,0.03
5fa7256faf,2034-12,1,0.82
5fa73f2b15,2034-12,0,0.05
5fbae2b64d,2034-12,1,0.82
5fbc3265dd,2034-10,0,0.07
5fbf895deb,2034-11,0,0.25
5fc53c93eb,2034-10,1,0.37
5fcae14dc5,2034-12,0,0.03
5fdef9def1,2034-10,0,0.17
5fe7751b6f,2034-11,0,0.2
5fec235931,2034-12,0,0.02
5ffd9d2f37,2034-12,0,0.05
6.74E+232,2034-12,0,0.03
6.81E+61,2034-12,0,0.18
6006a3edda,2034-12,0,0.0
6030f18216,2034-12,1,0.64
6031301d7f,2034-10,0,0.31
6032e301e1,2034-12,0,0.01
6036ebd5bc,2034-12,0,0.01
6044a863a1,2034-12,0,0.12
6051fabccb,2034-11,1,0.43
6063a45df0,2034-12,0,0.22
6075da3dd1,2034-12,0,0.11
607868439f,2034-12,0,0.05
607f60a3f2,2034-11,0,0.18
608a90a5c8,2034-11,1,0.56
608f7bbe18,2034-10,1,0.64
6092cd0b05,2034-11,0,0.13
609942828b,2034-12,0,0.13
60a69495cf,2034-12,0,0.06
60bbe050dd,2034-10,1,0.74
60bf19f521,2034-12,0,0.05
60e0f63091,2034-12,1,0.84
60e47ea329,2034-12,0,0.01
60f42e7e08,2034-12,1,0.68
60fbdf7cfa,2034-12,0,0.0
6104f3e021,2034-12,0,0.05
610c5a22a8,2034-12,0,0.2
610d935c80,2034-12,1,0.75
61136d5188,2034-10,1,0.38
61204fdf05,2034-12,1,0.51
6131b26dd9,2034-12,0,0.16
61467215aa,2034-12,0,0.0
6150bcd0ec,2034-12,0,0.04
616304bd26,2034-12,0,0.21
6164e5d3f1,2034-12,1,0.42
6167767a5e,2034-12,0,0.0
616f7f3c02,2034-12,0,0.13
6176b901f6,2034-12,1,0.53
61780d3ec3,2034-12,0,0.04
6179da9842,2034-12,1,0.43
6195c5bb95,2034-11,0,0.3
61b5030d9b,2034-12,0,0.27
61bd20c9ae,2034-11,0,0.26
61bea0181d,2034-12,0,0.12
61ca974019,2034-12,0,0.03
61cf7525ba,2034-12,0,0.0
61d5a063b0,2034-12,0,0.01
61d6a35b3b,2034-12,0,0.0
61d8549eb9,2034-12,1,0.42
61e9b35856,2034-12,0,0.24
61f1733b51,2034-10,1,0.65
61f47f43a7,2034-12,0,0.01
61fbaceded,2034-12,0,0.02
6202b4577e,2034-12,0,0.04
62048b9e11,2034-12,0,0.03
621347ca71,2034-11,0,0.22
6213e1481d,2034-12,1,0.55
6221646fe1,2034-12,0,0.28
6229f9d640,2034-12,0,0.01
622a6c9ff0,2034-10,0,0.04
622b612ab6,2034-12,0,0.01
62325f73a8,2034-12,0,0.01
6236bdd124,2034-12,0,0.19
623b8b4bdc,2034-10,0,0.11
623f6410c4,2034-12,0,0.34
624658df06,2034-10,0,0.17
624bca636b,2034-12,0,0.21
624e96b819,2034-10,1,0.64
6252b9ebf0,2034-12,0,0.01
625645b8ae,2034-12,1,0.5
62568f80bf,2034-12,1,0.41
6256fd4ab4,2034-12,0,0.14
625bbfacea,2034-12,1,0.68
626d166a66,2034-12,0,0.13
626d6fed1e,2034-10,1,0.39
626ef40bdc,2034-12,0,0.09
626ef891f3,2034-12,0,0.13
6273b2f0f1,2034-12,1,0.57
62789f889d,2034-12,0,0.01
628f05a126,2034-10,0,0.08
628f6bd54d,2034-12,0,0.26
62937187ce,2034-12,0,0.0
62970d7c2e,2034-12,0,0.31
629966a423,2034-10,0,0.3
629d1767a4,2034-10,0,0.34
62ac20015f,2034-12,0,0.07
62b29fca2d,2034-12,1,0.88
62b94ab15f,2034-10,0,0.11
62bcf25776,2034-11,0,0.3
62ce128258,2034-12,0,0.01
62ceabdaaa,2034-12,0,0.0
62d91b9db1,2034-12,0,0.11
62e4735092,2034-12,0,0.34
62ee9804dd,2034-10,1,0.44
63021ec1a9,2034-12,0,0.0
631dd43514,2034-11,1,0.61
63222365bb,2034-10,1,0.56
6325b33713,2034-12,1,0.43
6325dd30a9,2034-12,0,0.09
633375ea72,2034-11,1,0.38
633397fec6,2034-12,0,0.01
633de94f7b,2034-12,0,0.05
6340c2d7d6,2034-10,1,0.38
634b866dd5,2034-10,1,0.37
634bf8af10,2034-11,1,0.5
6352229f2b,2034-12,0,0.05
6357b77b96,2034-12,1,0.46
63979a5298,2034-12,0,0.3
639f478aec,2034-12,0,0.19
63a09b8381,2034-12,0,0.02
63a2d868a5,2034-12,0,0.0
63b751de1e,2034-12,0,0.11
63b97e7a3a,2034-12,0,0.33
63be3f5176,2034-11,0,0.27
63c0fbb6be,2034-10,1,0.66
63d491876b,2034-11,0,0.25
63d89fb2e0,2034-12,0,0.02
63da7ab690,2034-12,0,0.16
63e83de47e,2034-10,0,0.06
63f9200705,2034-12,0,0.17
63ff766f07,2034-12,0,0.11
64096f58b4,2034-10,1,0.48
6409eddbd2,2034-11,0,0.04
640d4b6403,2034-12,0,0.01
64107681b6,2034-10,0,0.11
6416ff62bd,2034-11,0,0.33
641966b919,2034-12,0,0.01
641aee8db3,2034-12,0,0.31
642ddfac5f,2034-12,0,0.01
642f6f52ac,2034-12,0,0.17
6431fea137,2034-12,0,0.15
644f4b8914,2034-12,0,0.04
6457b9de69,2034-11,0,0.17
645b430cfd,2034-10,1,0.45
646378b380,2034-12,1,0.65
6464a610d6,2034-12,1,0.57
646b9ead76,2034-12,0,0.0
647b19918c,2034-12,0,0.25
6480f11e5d,2034-12,1,0.39
6481111223,2034-12,0,0.08
6481e98222,2034-10,1,0.43
648b5ad42f,2034-12,1,0.64
648f7dae0f,2034-10,0,0.14
649101378f,2034-12,1,0.5
64950bddaf,2034-12,0,0.24
64a7a05e75,2034-12,0,0.29
64b5498ddf,2034-10,1,0.64
64bb0b8cbb,2034-12,0,0.04
64c91ad6d9,2034-12,0,0.06
64d88e2c14,2034-11,0,0.31
64d92c2b99,2034-12,0,0.02
64e60c21b8,2034-12,0,0.01
64e6ae62fa,2034-12,0,0.01
64f400ff88,2034-12,1,0.35
64f6bdfaf4,2034-12,0,0.0
64fa9b16be,2034-12,0,0.0
64fd0ef970,2034-12,0,0.0
64fe54925f,2034-12,0,0.0
64ff79c767,2034-11,0,0.2
6508ec0142,2034-12,1,0.56
650c6eaf36,2034-12,0,0.21
651c5dd2ca,2034-12,0,0.12
6525d9cce0,2034-12,0,0.17
6528c4cd52,2034-12,1,0.49
6528dadbbe,2034-12,0,0.11
65432d81af,2034-12,0,0.12
654930c922,2034-12,0,0.02
655ef31889,2034-12,0,0.02
65614e7edc,2034-12,0,0.09
656a3caf7d,2034-12,0,0.2
65728e76fe,2034-11,0,0.2
658466bbb4,2034-12,0,0.17
6588ab6e72,2034-11,1,0.65
658a15afab,2034-12,1,0.38
658ed5bf4d,2034-12,0,0.32
65a45b8116,2034-12,0,0.32
65ad112341,2034-12,1,0.49
65b29c4fe6,2034-11,0,0.06
65bbc7863d,2034-12,0,0.07
65bc58646e,2034-12,0,0.05
65eb4f0c7a,2034-12,0,0.09
65f0553dfb,2034-12,0,0.06
65f1f12c4d,2034-12,0,0.05
65f5204ead,2034-11,1,0.45
65f846e112,2034-10,1,0.69
6600abbbfc,2034-11,1,0.41
6616276739,2034-12,0,0.07
6617529b9a,2034-12,0,0.01
6621bcd6c8,2034-12,1,0.68
6622c2496f,2034-11,1,0.49
66306c309b,2034-12,0,0.23
6638400037,2034-12,0,0.01
6643b8b2ff,2034-12,1,0.89
6644b084a4,2034-11,1,0.43
6644b891d0,2034-11,1,0.45
66470a76d2,2034-12,0,0.03
6647940188,2034-12,0,0.18
664da4b849,2034-12,0,0.15
6657e4d6a3,2034-12,1,0.62
6659cdb273,2034-12,0,0.03
665a62aefb,2034-12,1,0.67
6668ae78d4,2034-12,0,0.19
666bffc227,2034-12,0,0.02
6684be9cf9,2034-12,0,0.07
66989f18a9,2034-10,1,0.69
669d5bd47c,2034-10,1,0.49
669fafa9cf,2034-12,0,0.0
66a1361bc1,2034-10,1,0.65
66a24af056,2034-12,0,0.25
66aed04994,2034-12,0,0.11
66afe57795,2034-11,1,0.45
66b372f9c4,2034-12,0,0.08
66bc8a8757,2034-12,0,0.03
66bdb4d457,2034-12,0,0.06
66c04a8911,2034-12,0,0.0
66c4fd90cc,2034-11,1,0.78
66c55960f9,2034-12,0,0.02
66c57cacaf,2034-11,1,0.55
66c6ecc7b3,2034-12,0,0.34
66cbf77758,2034-10,1,0.44
66cf5cfbf6,2034-12,0,0.09
66cfbae467,2034-10,0,0.35
66d7a5262b,2034-10,1,0.62
66dc9d43be,2034-10,0,0.08
66e7a97afa,2034-12,0,0.04
66f593a318,2034-12,0,0.02
670d61f7f8,2034-12,0,0.06
67133d244a,2034-12,0,0.17
6721cfa11b,2034-12,0,0.0
6731c711a5,2034-11,0,0.34
673857b122,2034-11,1,0.62
673f364af6,2034-12,0,0.1
67465eeda0,2034-12,0,0.0
6749a2dc37,2034-12,0,0.03
674d9156c7,2034-12,0,0.0
67549e2edd,2034-11,0,0.32
6757ee0f2b,2034-11,0,0.2
675e2f8edf,2034-12,0,0.2
675ed2f56f,2034-12,1,0.43
6780e36062,2034-12,0,0.13
67872c717a,2034-12,1,0.86
678980bfd6,2034-12,0,0.0
6790f8d29b,2034-12,0,0.1
679d088533,2034-12,0,0.12
67a4c6d711,2034-12,0,0.03
67a71ca5aa,2034-11,0,0.02
67ab4a4a05,2034-11,0,0.03
67babeb00b,2034-12,0,0.01
67bb8fee8a,2034-12,0,0.24
67bd9cbc45,2034-12,0,0.1
67c0cee1ad,2034-12,0,0.32
67c22e0f8f,2034-11,1,0.39
67d00f3e84,2034-11,0,0.32
67e3314f04,2034-12,1,0.63
67e72af06d,2034-12,1,0.59
67e80dcb25,2034-12,1,0.37
67f610adcb,2034-10,0,0.05
67f7750fc4,2034-12,0,0.04
67f9a81026,2034-12,0,0.19
67fcec9d6a,2034-12,0,0.09
680982fd5f,2034-11,0,0.06
680d1457d8,2034-11,0,0.09
68182f65c0,2034-12,0,0.01
681836a496,2034-12,0,0.01
6826692227,2034-12,0,0.0
6827b229c9,2034-12,0,0.15
6828975021,2034-10,1,0.55
682b98a61d,2034-11,0,0.1
68306c4330,2034-12,1,0.87
68392b5964,2034-12,0,0.29
685004a197,2034-12,0,0.2
68522d4f98,2034-11,0,0.05
685f1a9963,2034-12,0,0.02
6865150164,2034-12,1,0.47
686ab189f9,2034-10,0,0.25
6883aba203,2034-12,0,0.03
6884ea05b8,2034-11,0,0.17
689a8a0723,2034-12,0,0.28
68a028a4c1,2034-12,1,0.5
68abd37259,2034-10,1,0.45
68aeb06c83,2034-11,0,0.17
68b4ecc258,2034-12,1,0.68
68c476bad9,2034-12,0,0.31
68d1f79563,2034-12,0,0.07
68e5fa892e,2034-12,0,0.0
68e6513d63,2034-12,0,0.11
68e8f322fc,2034-11,1,0.43
68f213d851,2034-12,0,0.21
68f39a27fa,2034-11,1,0.52
68f7f8e0bf,2034-12,0,0.01
68fb5d9d95,2034-12,1,0.42
69231d9dca,2034-12,0,0.31
6933ff01f5,2034-10,1,0.44
693dc69592,2034-12,0,0.22
6948d1965b,2034-11,1,0.71
6949f94d83,2034-12,0,0.03
694f6728d6,2034-12,0,0.01
695de2b108,2034-12,0,0.02
695f30d4fe,2034-12,0,0.04
6961dde530,2034-11,0,0.27
6962c9e666,2034-12,1,0.37
6963a7fc02,2034-12,0,0.12
696f1f5864,2034-11,1,0.78
69729498c8,2034-11,1,0.79
697e3d4ee6,2034-11,1,0.6
69821cf0e2,2034-12,0,0.01
6983d0b1f6,2034-11,0,0.28
69878f141b,2034-12,0,0.02
698d25f270,2034-11,0,0.23
69926fc4a3,2034-11,0,0.04
699c31ec79,2034-10,0,0.02
69a5e2d92c,2034-12,0,0.12
69a968256f,2034-11,1,0.54
69cd44f111,2034-12,0,0.17
69cf33f2b6,2034-11,0,0.19
69cf6c3c37,2034-12,0,0.0
69d27819e0,2034-11,0,0.18
69d357cc90,2034-12,1,0.68
69e8527931,2034-11,0,0.26
6a016048f4,2034-11,0,0.21
6a03fc0122,2034-12,1,0.86
6a0853e704,2034-11,1,0.6
6a1df9ddbf,2034-12,0,0.26
6a1e10e689,2034-12,0,0.01
6a291adf89,2034-12,0,0.08
6a31749101,2034-12,1,0.52
6a3d9906ce,2034-12,0,0.01
6a3ebf09a0,2034-12,0,0.08
6a547374f2,2034-12,1,0.5
6a5737ee1b,2034-12,0,0.01
6a631352ba,2034-11,0,0.3
6a64d374a8,2034-12,0,0.01
6a686866cd,2034-12,0,0.01
6a735e9644,2034-12,0,0.05
6a897d5b42,2034-12,1,0.64
6a8c15438e,2034-12,1,0.41
6a9213691d,2034-12,0,0.04
6a9c3e73bc,2034-12,0,0.12
6aa812b3bd,2034-12,0,0.08
6aa9c3e386,2034-12,1,0.44
6ac02fa0cb,2034-10,1,0.89
6ac49784a8,2034-12,0,0.08
6aca09947a,2034-10,1,0.53
6ad03d3b56,2034-12,0,0.0
6ad06f0fa2,2034-11,0,0.25
6ad150bc8a,2034-11,1,0.84
6ad77aa26d,2034-11,1,0.37
6aec6f60d3,2034-10,1,0.37
6aecef7448,2034-12,0,0.0
6afbb55b9f,2034-12,0,0.08
6b075a3e78,2034-12,0,0.21
6b0c67e933,2034-12,1,0.45
6b0d790010,2034-12,0,0.02
6b0fb505b5,2034-12,0,0.1
6b1aa59fb7,2034-10,0,0.3
6b1bfd4069,2034-12,0,0.05
6b2aa03104,2034-12,0,0.0
6b2dc64ad9,2034-10,1,0.36
6b33ef6410,2034-12,1,0.48
6b3e438192,2034-12,1,0.4
6b4496807e,2034-12,1,0.47
6b44d83aed,2034-12,0,0.02
